id,group,day,response
P622,B,41,81
P622,B,55,81
P622,B,61,84
P622,B,74,84
P622,B,88,85
P623,B,6,63
P623,B,11,63
P623,B,17,65
P623,B,20,68
P623,B,21,68
P623,B,28,73
P623,B,39,74
P623,B,44,80
P623,B,52,81
P623,B,76,82
P624,A,13,83
P624,A,25,83
P624,A,47,82
P624,A,48,80
P624,A,52,79
P624,A,54,78
P624,A,63,78
P624,A,67,77
P624,A,94,76
P624,A,96,76
P625,B,19,67
P625,B,20,67
P625,B,25,68
P625,B,34,68
P625,B,48,70
P625,B,51,72
P625,B,60,72
P625,B,61,74
P625,B,66,78
P625,B,82,82
P626,B,22,65
P626,B,23,68
P626,B,25,68
P626,B,35,68
P626,B,41,72
P626,B,47,73
P626,B,58,76
P626,B,64,77
P626,B,67,77
P626,B,73,80
P627,A,42,79
P627,A,44,76
P627,A,54,75
P627,A,58,72
P627,A,62,71
P627,A,66,69
P627,A,70,68
P627,A,81,68
P627,A,86,67
P627,A,95,65
P628,B,9,63
P628,B,15,63
P628,B,21,64
P628,B,27,66
P628,B,28,67
P628,B,33,67
P628,B,50,68
P628,B,53,68
P628,B,56,69
P628,B,62,70
P629,B,13,64
P629,B,21,67
P629,B,23,70
P629,B,26,71
P629,B,28,73
P629,B,36,77
P629,B,46,77
P629,B,61,78
P629,B,87,79
P629,B,94,80
P630,B,7,66
P630,B,16,66
P630,B,20,67
P630,B,26,70
P630,B,36,74
P630,B,60,75
P630,B,64,77
P630,B,65,79
P630,B,69,81
P630,B,84,82
P631,B,10,66
P631,B,17,66
P631,B,21,67
P631,B,40,69
P631,B,41,71
P631,B,50,71
P631,B,53,75
P631,B,54,77
P631,B,63,79
P631,B,80,83
P632,A,18,82
P632,A,47,82
P632,A,52,81
P632,A,71,80
P632,A,73,80
P632,A,74,79
P632,A,86,75
P632,A,91,74
P632,A,93,72
P632,A,98,72
P633,B,14,64
P633,B,17,65
P633,B,20,65
P633,B,24,70
P633,B,26,70
P633,B,27,71
P633,B,28,72
P633,B,37,73
P633,B,57,75
P633,B,79,77
P634,A,49,78
P634,A,52,77
P634,A,53,77
P634,A,67,77
P634,A,68,77
P634,A,73,76
P634,A,83,72
P634,A,90,68
P634,A,94,68
P634,A,97,67
P635,B,17,62
P635,B,24,64
P635,B,29,64
P635,B,36,64
P635,B,39,66
P635,B,48,69
P635,B,59,69
P635,B,63,72
P635,B,71,73
P635,B,73,74
P636,A,36,82
P636,A,48,83
P636,A,53,81
P636,A,54,79
P636,A,64,77
P636,A,65,76
P636,A,68,76
P636,A,83,75
P636,A,97,75
P636,A,98,68
P637,B,6,67
P637,B,17,67
P637,B,30,68
P637,B,35,70
P637,B,42,72
P637,B,44,78
P637,B,54,79
P637,B,59,80
P637,B,78,81
P637,B,95,82
P638,A,39,78
P638,A,52,76
P638,A,62,75
P638,A,67,74
P638,A,72,71
P638,A,76,68
P638,A,84,68
P638,A,93,65
P638,A,95,63
P638,A,98,62
P639,B,18,67
P639,B,22,67
P639,B,29,67
P639,B,32,68
P639,B,37,69
P639,B,42,69
P639,B,48,71
P639,B,54,72
P639,B,58,72
P639,B,88,73
P640,A,29,83
P640,A,42,79
P640,A,46,76
P640,A,51,71
P640,A,62,70
P640,A,66,67
P640,A,81,67
P640,A,88,65
P640,A,95,63
P640,A,99,62
P641,B,8,68
P641,B,20,70
P641,B,23,70
P641,B,28,71
P641,B,38,73
P641,B,49,75
P641,B,56,76
P641,B,63,77
P641,B,67,78
P641,B,70,84
P642,A,21,81
P642,A,40,78
P642,A,47,78
P642,A,60,77
P642,A,71,77
P642,A,78,74
P642,A,83,74
P642,A,87,71
P642,A,90,69
P642,A,92,68
P643,B,4,64
P643,B,16,64
P643,B,18,64
P643,B,21,65
P643,B,25,65
P643,B,28,67
P643,B,30,67
P643,B,58,70
P643,B,68,72
P643,B,89,73
P644,B,7,63
P644,B,10,70
P644,B,18,70
P644,B,19,71
P644,B,21,71
P644,B,47,74
P644,B,55,78
P644,B,60,78
P644,B,62,80
P644,B,68,80
P645,A,31,81
P645,A,36,80
P645,A,41,78
P645,A,44,78
P645,A,71,78
P645,A,74,77
P645,A,78,73
P645,A,84,72
P645,A,90,68
P645,A,92,67
P646,B,19,66
P646,B,20,68
P646,B,26,70
P646,B,28,71
P646,B,34,73
P646,B,47,75
P646,B,53,81
P646,B,67,82
P646,B,72,82
P646,B,96,82
P647,B,17,61
P647,B,20,62
P647,B,33,66
P647,B,35,68
P647,B,36,68
P647,B,45,69
P647,B,52,71
P647,B,56,72
P647,B,57,73
P647,B,62,78
P648,B,13,67
P648,B,14,72
P648,B,15,71
P648,B,19,73
P648,B,22,73
P648,B,36,74
P648,B,42,74
P648,B,58,74
P648,B,78,74
P648,B,82,75
P649,B,11,64
P649,B,18,64
P649,B,25,65
P649,B,31,66
P649,B,38,68
P649,B,39,72
P649,B,42,74
P649,B,46,76
P649,B,61,75
P649,B,68,76
P650,B,16,68
P650,B,31,69
P650,B,32,72
P650,B,34,77
P650,B,42,78
P650,B,43,78
P650,B,49,82
P650,B,59,86
P650,B,71,88
P650,B,74,93
P651,A,34,80
P651,A,40,80
P651,A,54,76
P651,A,57,76
P651,A,59,76
P651,A,61,75
P651,A,68,70
P651,A,76,69
P651,A,79,67
P651,A,100,67
P652,A,11,82
P652,A,37,82
P652,A,50,81
P652,A,57,80
P652,A,62,79
P652,A,65,75
P652,A,67,75
P652,A,72,75
P652,A,75,70
P652,A,82,69
P653,B,9,65
P653,B,19,66
P653,B,20,66
P653,B,35,67
P653,B,36,71
P653,B,37,72
P653,B,60,73
P653,B,63,73
P653,B,81,74
P653,B,87,75
P654,A,19,79
P654,A,27,79
P654,A,28,79
P654,A,35,78
P654,A,72,75
P654,A,82,75
P654,A,86,74
P654,A,91,73
P654,A,92,69
P654,A,100,68
P655,B,17,63
P655,B,28,64
P655,B,29,64
P655,B,33,64
P655,B,37,68
P655,B,40,70
P655,B,46,71
P655,B,51,72
P655,B,53,74
P655,B,68,75
P656,B,16,65
P656,B,20,66
P656,B,31,67
P656,B,34,72
P656,B,37,73
P656,B,41,77
P656,B,45,77
P656,B,46,79
P656,B,54,81
P656,B,71,82
P657,A,28,78
P657,A,42,76
P657,A,52,74
P657,A,60,74
P657,A,65,70
P657,A,70,68
P657,A,71,65
P657,A,72,64
P657,A,87,62
P657,A,98,59
P658,B,8,66
P658,B,26,68
P658,B,31,72
P658,B,34,72
P658,B,38,74
P658,B,42,76
P658,B,57,79
P658,B,69,82
P658,B,80,82
P658,B,81,85
P659,B,9,68
P659,B,22,68
P659,B,26,68
P659,B,27,70
P659,B,28,72
P659,B,30,72
P659,B,45,72
P659,B,50,74
P659,B,74,76
P659,B,80,76
P660,B,21,65
P660,B,31,66
P660,B,34,70
P660,B,45,70
P660,B,48,70
P660,B,65,72
P660,B,69,75
P660,B,78,76
P660,B,80,77
P660,B,84,77
P661,A,10,78
P661,A,26,77
P661,A,28,75
P661,A,51,74
P661,A,55,73
P661,A,60,72
P661,A,69,72
P661,A,87,72
P661,A,95,72
P661,A,98,67
P662,A,34,78
P662,A,52,75
P662,A,56,71
P662,A,64,69
P662,A,68,68
P662,A,79,67
P662,A,87,66
P662,A,91,57
P662,A,93,55
P662,A,97,53
P663,A,30,81
P663,A,40,75
P663,A,52,72
P663,A,60,71
P663,A,61,71
P663,A,74,71
P663,A,75,69
P663,A,80,67
P663,A,82,65
P663,A,92,65
P664,B,5,63
P664,B,25,65
P664,B,28,69
P664,B,29,73
P664,B,31,74
P664,B,40,78
P664,B,48,78
P664,B,64,79
P664,B,86,79
P664,B,96,82
P665,A,16,77
P665,A,18,77
P665,A,25,74
P665,A,37,74
P665,A,49,72
P665,A,62,69
P665,A,88,69
P665,A,91,65
P665,A,93,64
P665,A,95,64
P666,B,12,68
P666,B,16,68
P666,B,20,69
P666,B,21,70
P666,B,29,73
P666,B,47,73
P666,B,50,76
P666,B,64,76
P666,B,67,82
P666,B,94,82
P667,A,26,80
P667,A,52,80
P667,A,55,76
P667,A,57,76
P667,A,69,75
P667,A,75,74
P667,A,78,74
P667,A,80,74
P667,A,82,73
P667,A,86,72
P668,A,27,82
P668,A,47,78
P668,A,49,74
P668,A,54,74
P668,A,55,71
P668,A,85,67
P668,A,88,64
P668,A,90,64
P668,A,96,61
P668,A,100,61
P669,B,6,66
P669,B,8,66
P669,B,11,67
P669,B,19,69
P669,B,25,69
P669,B,31,70
P669,B,39,72
P669,B,45,72
P669,B,49,73
P669,B,89,75
P670,B,6,66
P670,B,8,66
P670,B,18,67
P670,B,25,69
P670,B,28,69
P670,B,37,72
P670,B,46,74
P670,B,56,76
P670,B,66,80
P670,B,90,82
P671,A,20,81
P671,A,50,81
P671,A,58,79
P671,A,63,79
P671,A,67,77
P671,A,68,77
P671,A,69,74
P671,A,76,73
P671,A,83,72
P671,A,95,72
P672,B,8,67
P672,B,18,68
P672,B,35,69
P672,B,38,70
P672,B,46,70
P672,B,48,70
P672,B,54,71
P672,B,58,74
P672,B,69,74
P672,B,87,75
P673,B,12,64
P673,B,25,64
P673,B,27,65
P673,B,33,66
P673,B,38,69
P673,B,39,70
P673,B,50,71
P673,B,61,73
P673,B,67,75
P673,B,74,80
P674,A,18,78
P674,A,57,78
P674,A,61,77
P674,A,62,75
P674,A,72,75
P674,A,80,73
P674,A,86,72
P674,A,88,70
P674,A,95,69
P674,A,97,67
P675,A,35,76
P675,A,48,75
P675,A,54,74
P675,A,60,73
P675,A,61,70
P675,A,72,68
P675,A,76,67
P675,A,86,65
P675,A,89,64
P675,A,99,64
P676,A,36,81
P676,A,56,81
P676,A,62,80
P676,A,65,77
P676,A,73,76
P676,A,76,75
P676,A,77,72
P676,A,92,70
P676,A,95,70
P676,A,99,70
P677,A,13,81
P677,A,24,79
P677,A,51,79
P677,A,57,76
P677,A,64,76
P677,A,65,76
P677,A,78,75
P677,A,79,75
P677,A,88,74
P677,A,99,72
P678,B,12,63
P678,B,22,63
P678,B,28,65
P678,B,37,67
P678,B,44,72
P678,B,45,73
P678,B,57,75
P678,B,58,79
P678,B,72,83
P678,B,73,83
P679,A,25,78
P679,A,28,78
P679,A,35,78
P679,A,49,77
P679,A,67,77
P679,A,69,76
P679,A,74,75
P679,A,78,75
P679,A,97,75
P679,A,98,73
P680,A,6,84
P680,A,42,84
P680,A,48,81
P680,A,58,79
P680,A,69,75
P680,A,71,75
P680,A,75,71
P680,A,88,71
P680,A,92,68
P680,A,100,67
P681,B,7,67
P681,B,14,69
P681,B,17,69
P681,B,25,70
P681,B,32,70
P681,B,37,73
P681,B,45,73
P681,B,49,74
P681,B,62,74
P681,B,88,75
P682,B,19,62
P682,B,20,64
P682,B,22,66
P682,B,37,67
P682,B,39,67
P682,B,41,70
P682,B,55,70
P682,B,58,71
P682,B,69,73
P682,B,74,76
P683,B,9,68
P683,B,19,70
P683,B,33,72
P683,B,59,73
P683,B,64,75
P683,B,72,76
P683,B,74,78
P683,B,75,79
P683,B,76,79
P683,B,92,81
P684,B,9,69
P684,B,13,69
P684,B,15,69
P684,B,19,70
P684,B,31,73
P684,B,57,76
P684,B,66,77
P684,B,71,80
P684,B,79,80
P684,B,83,80
P685,B,6,66
P685,B,8,66
P685,B,13,67
P685,B,19,74
P685,B,27,78
P685,B,32,79
P685,B,42,77
P685,B,51,78
P685,B,62,79
P685,B,65,82
P686,A,25,82
P686,A,31,77
P686,A,43,74
P686,A,52,73
P686,A,54,73
P686,A,56,72
P686,A,78,71
P686,A,81,70
P686,A,90,70
P686,A,95,70
P687,B,9,63
P687,B,17,65
P687,B,28,68
P687,B,30,68
P687,B,31,69
P687,B,33,71
P687,B,39,71
P687,B,49,72
P687,B,53,74
P687,B,66,76
P688,A,35,77
P688,A,45,77
P688,A,46,75
P688,A,58,75
P688,A,61,75
P688,A,69,74
P688,A,74,73
P688,A,95,72
P688,A,97,67
P688,A,100,65
P689,A,7,80
P689,A,50,80
P689,A,59,76
P689,A,63,72
P689,A,65,72
P689,A,68,71
P689,A,72,63
P689,A,73,61
P689,A,86,58
P689,A,99,55
P690,B,8,67
P690,B,12,68
P690,B,23,69
P690,B,31,71
P690,B,35,71
P690,B,43,76
P690,B,53,77
P690,B,62,77
P690,B,81,79
P690,B,84,83
P691,B,11,64
P691,B,15,67
P691,B,26,67
P691,B,28,67
P691,B,38,69
P691,B,39,70
P691,B,42,72
P691,B,45,75
P691,B,48,80
P691,B,70,80
P692,A,21,81
P692,A,46,80
P692,A,49,76
P692,A,73,76
P692,A,74,76
P692,A,79,75
P692,A,86,72
P692,A,87,72
P692,A,97,72
P692,A,100,71
P693,A,34,81
P693,A,35,80
P693,A,50,77
P693,A,52,75
P693,A,70,73
P693,A,78,73
P693,A,88,72
P693,A,90,71
P693,A,91,70
P693,A,97,70
P694,A,30,80
P694,A,39,79
P694,A,46,78
P694,A,56,77
P694,A,60,75
P694,A,71,74
P694,A,75,73
P694,A,76,73
P694,A,91,73
P694,A,94,72
P695,A,50,82
P695,A,66,79
P695,A,69,75
P695,A,73,75
P695,A,78,71
P695,A,81,69
P695,A,82,67
P695,A,83,65
P695,A,92,60
P695,A,96,57
P696,A,14,80
P696,A,17,78
P696,A,24,78
P696,A,67,76
P696,A,75,76
P696,A,78,71
P696,A,84,70
P696,A,88,70
P696,A,90,70
P696,A,95,68
P697,B,12,65
P697,B,17,65
P697,B,18,67
P697,B,20,67
P697,B,22,70
P697,B,26,70
P697,B,43,71
P697,B,47,74
P697,B,53,74
P697,B,81,76
P698,A,24,81
P698,A,53,78
P698,A,56,77
P698,A,62,69
P698,A,63,68
P698,A,65,67
P698,A,69,67
P698,A,76,65
P698,A,93,65
P698,A,100,63
P699,A,37,82
P699,A,42,82
P699,A,60,79
P699,A,66,78
P699,A,69,77
P699,A,73,77
P699,A,81,75
P699,A,83,71
P699,A,97,71
P699,A,100,70
P700,A,21,80
P700,A,39,79
P700,A,57,77
P700,A,60,77
P700,A,84,74
P700,A,86,71
P700,A,87,70
P700,A,89,69
P700,A,95,67
P700,A,100,66
P701,B,16,65
P701,B,28,66
P701,B,35,66
P701,B,40,66
P701,B,43,69
P701,B,48,69
P701,B,50,71
P701,B,53,72
P701,B,60,75
P701,B,74,76
P702,B,8,62
P702,B,18,63
P702,B,23,65
P702,B,24,67
P702,B,42,69
P702,B,43,74
P702,B,44,75
P702,B,50,76
P702,B,55,76
P702,B,71,76
P703,B,18,67
P703,B,19,67
P703,B,24,67
P703,B,29,69
P703,B,37,69
P703,B,40,70
P703,B,45,73
P703,B,65,75
P703,B,73,76
P703,B,89,76
P704,A,22,80
P704,A,26,78
P704,A,46,77
P704,A,59,77
P704,A,77,76
P704,A,82,76
P704,A,86,75
P704,A,89,75
P704,A,91,75
P704,A,98,74
P705,B,19,64
P705,B,21,67
P705,B,25,69
P705,B,26,72
P705,B,31,75
P705,B,35,76
P705,B,38,77
P705,B,49,78
P705,B,51,79
P705,B,73,80
P706,B,15,64
P706,B,16,65
P706,B,20,67
P706,B,25,67
P706,B,31,68
P706,B,39,68
P706,B,47,71
P706,B,57,71
P706,B,61,71
P706,B,66,72
P707,B,11,62
P707,B,21,63
P707,B,24,63
P707,B,25,64
P707,B,32,66
P707,B,33,67
P707,B,36,67
P707,B,46,68
P707,B,57,71
P707,B,76,71
P708,B,4,67
P708,B,14,67
P708,B,22,67
P708,B,37,67
P708,B,40,68
P708,B,44,69
P708,B,51,70
P708,B,62,72
P708,B,63,72
P708,B,73,75
P709,B,8,66
P709,B,11,68
P709,B,13,69
P709,B,18,69
P709,B,21,69
P709,B,30,70
P709,B,43,74
P709,B,45,75
P709,B,46,77
P709,B,90,77
P710,B,8,62
P710,B,31,64
P710,B,33,66
P710,B,34,66
P710,B,45,67
P710,B,50,67
P710,B,62,68
P710,B,67,70
P710,B,71,70
P710,B,74,72
P711,A,22,77
P711,A,36,74
P711,A,66,74
P711,A,72,72
P711,A,77,72
P711,A,78,71
P711,A,80,70
P711,A,81,70
P711,A,91,69
P711,A,96,65
P712,A,25,81
P712,A,42,81
P712,A,59,81
P712,A,67,80
P712,A,76,77
P712,A,78,77
P712,A,80,75
P712,A,88,75
P712,A,90,73
P712,A,98,71
P713,B,11,66
P713,B,23,69
P713,B,26,69
P713,B,31,70
P713,B,35,72
P713,B,47,75
P713,B,54,76
P713,B,59,77
P713,B,68,84
P713,B,90,88
P714,B,15,65
P714,B,20,68
P714,B,21,72
P714,B,24,76
P714,B,30,77
P714,B,31,78
P714,B,32,79
P714,B,33,82
P714,B,67,82
P714,B,87,82
P715,B,3,71
P715,B,19,74
P715,B,25,76
P715,B,26,78
P715,B,32,78
P715,B,36,81
P715,B,48,81
P715,B,58,81
P715,B,62,83
P715,B,66,85
P716,B,4,64
P716,B,18,67
P716,B,21,67
P716,B,26,69
P716,B,33,70
P716,B,35,72
P716,B,36,73
P716,B,55,75
P716,B,58,75
P716,B,67,79
P717,B,5,64
P717,B,11,67
P717,B,17,71
P717,B,19,73
P717,B,43,73
P717,B,50,74
P717,B,58,75
P717,B,68,79
P717,B,77,79
P717,B,95,81
P718,A,47,79
P718,A,50,79
P718,A,63,77
P718,A,64,77
P718,A,66,75
P718,A,82,71
P718,A,89,69
P718,A,96,68
P718,A,98,67
P718,A,99,67
P719,A,43,82
P719,A,45,81
P719,A,46,79
P719,A,51,78
P719,A,61,78
P719,A,74,76
P719,A,80,76
P719,A,81,76
P719,A,90,75
P719,A,97,73
P720,B,23,66
P720,B,26,67
P720,B,36,67
P720,B,40,67
P720,B,42,71
P720,B,46,71
P720,B,47,71
P720,B,54,72
P720,B,55,73
P720,B,71,74
P721,B,15,66
P721,B,20,66
P721,B,30,66
P721,B,33,68
P721,B,36,68
P721,B,37,68
P721,B,43,68
P721,B,44,70
P721,B,51,70
P721,B,76,70
P722,A,23,81
P722,A,26,81
P722,A,47,80
P722,A,48,77
P722,A,54,75
P722,A,69,76
P722,A,72,75
P722,A,84,73
P722,A,85,72
P722,A,97,72
P723,B,22,66
P723,B,35,68
P723,B,40,69
P723,B,41,72
P723,B,45,77
P723,B,46,79
P723,B,48,79
P723,B,54,80
P723,B,64,81
P723,B,67,82
P724,A,42,83
P724,A,44,81
P724,A,55,81
P724,A,62,79
P724,A,67,77
P724,A,72,70
P724,A,76,68
P724,A,81,67
P724,A,85,62
P724,A,97,55
P725,A,19,81
P725,A,53,79
P725,A,55,76
P725,A,64,75
P725,A,79,74
P725,A,80,73
P725,A,83,68
P725,A,87,66
P725,A,89,65
P725,A,90,65
P726,A,45,79
P726,A,50,79
P726,A,51,76
P726,A,64,76
P726,A,65,76
P726,A,77,75
P726,A,78,72
P726,A,86,66
P726,A,92,66
P726,A,94,65
P727,B,18,65
P727,B,29,73
P727,B,48,73
P727,B,53,75
P727,B,54,75
P727,B,55,77
P727,B,58,78
P727,B,62,81
P727,B,68,81
P727,B,80,82
P728,A,37,81
P728,A,46,80
P728,A,49,74
P728,A,55,74
P728,A,69,70
P728,A,73,68
P728,A,80,67
P728,A,90,66
P728,A,94,66
P728,A,97,64
P729,B,19,67
P729,B,28,66
P729,B,29,70
P729,B,30,70
P729,B,31,72
P729,B,34,74
P729,B,38,76
P729,B,57,76
P729,B,62,76
P729,B,81,76
P730,A,14,76
P730,A,22,75
P730,A,48,75
P730,A,56,74
P730,A,75,74
P730,A,84,72
P730,A,85,66
P730,A,87,66
P730,A,90,64
P730,A,94,61
P731,A,32,79
P731,A,41,79
P731,A,56,77
P731,A,58,77
P731,A,67,77
P731,A,68,73
P731,A,79,72
P731,A,82,68
P731,A,90,64
P731,A,97,63
P732,B,18,67
P732,B,20,69
P732,B,21,70
P732,B,26,70
P732,B,31,71
P732,B,32,73
P732,B,36,74
P732,B,49,75
P732,B,63,76
P732,B,86,77
P733,B,10,62
P733,B,15,65
P733,B,22,67
P733,B,27,68
P733,B,30,68
P733,B,36,69
P733,B,37,69
P733,B,38,70
P733,B,42,73
P733,B,73,73
P734,B,13,60
P734,B,15,61
P734,B,17,61
P734,B,24,63
P734,B,26,63
P734,B,32,65
P734,B,48,65
P734,B,52,66
P734,B,60,66
P734,B,71,67
P735,B,2,65
P735,B,9,66
P735,B,10,66
P735,B,13,66
P735,B,23,67
P735,B,31,72
P735,B,37,72
P735,B,59,73
P735,B,76,73
P735,B,78,75
P736,A,8,84
P736,A,17,78
P736,A,21,78
P736,A,55,75
P736,A,60,74
P736,A,64,73
P736,A,84,71
P736,A,96,67
P736,A,98,65
P736,A,100,62
P737,A,23,78
P737,A,65,77
P737,A,67,76
P737,A,71,75
P737,A,73,71
P737,A,77,71
P737,A,82,71
P737,A,85,68
P737,A,87,68
P737,A,91,64
P738,B,12,69
P738,B,21,77
P738,B,23,78
P738,B,24,78
P738,B,29,79
P738,B,31,79
P738,B,59,80
P738,B,61,82
P738,B,64,85
P738,B,72,85
P739,B,12,65
P739,B,19,67
P739,B,42,67
P739,B,43,68
P739,B,61,69
P739,B,66,69
P739,B,72,71
P739,B,74,77
P739,B,76,80
P739,B,82,84
P740,A,16,80
P740,A,29,79
P740,A,34,77
P740,A,60,76
P740,A,68,74
P740,A,72,71
P740,A,75,71
P740,A,91,68
P740,A,95,68
P740,A,97,67
P741,B,28,61
P741,B,29,61
P741,B,31,62
P741,B,33,63
P741,B,35,65
P741,B,36,66
P741,B,42,68
P741,B,47,69
P741,B,69,74
P741,B,75,75
P742,B,16,66
P742,B,22,68
P742,B,28,70
P742,B,30,75
P742,B,42,76
P742,B,43,81
P742,B,54,86
P742,B,55,90
P742,B,65,92
P742,B,86,98
P743,A,31,81
P743,A,35,81
P743,A,54,80
P743,A,63,79
P743,A,68,75
P743,A,81,73
P743,A,82,71
P743,A,87,70
P743,A,90,68
P743,A,92,67
P744,B,7,65
P744,B,16,69
P744,B,18,74
P744,B,19,76
P744,B,21,76
P744,B,24,77
P744,B,29,77
P744,B,32,77
P744,B,46,80
P744,B,48,81
P745,A,16,79
P745,A,30,77
P745,A,36,75
P745,A,39,75
P745,A,75,74
P745,A,77,73
P745,A,85,69
P745,A,92,69
P745,A,97,69
P745,A,98,68
P746,B,21,67
P746,B,32,69
P746,B,33,72
P746,B,34,76
P746,B,36,76
P746,B,37,78
P746,B,44,80
P746,B,70,80
P746,B,76,80
P746,B,82,81
P747,B,10,65
P747,B,12,65
P747,B,26,66
P747,B,33,67
P747,B,34,71
P747,B,36,72
P747,B,45,75
P747,B,57,75
P747,B,60,77
P747,B,67,78
P748,B,10,69
P748,B,17,71
P748,B,21,72
P748,B,39,73
P748,B,42,74
P748,B,44,76
P748,B,66,79
P748,B,71,79
P748,B,83,80
P748,B,87,80
P749,A,23,81
P749,A,25,81
P749,A,29,80
P749,A,37,80
P749,A,41,79
P749,A,49,76
P749,A,62,74
P749,A,63,72
P749,A,74,68
P749,A,84,66
P750,B,16,65
P750,B,18,65
P750,B,24,66
P750,B,33,69
P750,B,45,70
P750,B,47,70
P750,B,52,71
P750,B,64,74
P750,B,66,76
P750,B,81,78
P751,A,23,80
P751,A,24,77
P751,A,40,76
P751,A,52,76
P751,A,61,74
P751,A,64,73
P751,A,65,70
P751,A,68,68
P751,A,69,67
P751,A,76,67
P752,B,17,67
P752,B,18,70
P752,B,25,70
P752,B,26,71
P752,B,50,71
P752,B,59,72
P752,B,60,73
P752,B,78,75
P752,B,82,76
P752,B,93,77
P753,A,36,81
P753,A,37,80
P753,A,58,78
P753,A,60,77
P753,A,68,77
P753,A,71,76
P753,A,72,72
P753,A,85,70
P753,A,89,69
P753,A,98,69
P754,A,35,79
P754,A,45,78
P754,A,58,75
P754,A,67,75
P754,A,69,74
P754,A,70,71
P754,A,74,71
P754,A,77,71
P754,A,80,70
P754,A,96,67
P755,B,13,64
P755,B,22,65
P755,B,24,66
P755,B,26,69
P755,B,44,69
P755,B,51,70
P755,B,55,72
P755,B,56,72
P755,B,63,73
P755,B,77,74
P756,A,12,80
P756,A,19,77
P756,A,41,76
P756,A,59,74
P756,A,74,73
P756,A,80,71
P756,A,85,70
P756,A,90,66
P756,A,95,66
P756,A,100,63
P757,B,10,65
P757,B,24,65
P757,B,34,75
P757,B,37,76
P757,B,39,87
P757,B,43,87
P757,B,52,88
P757,B,55,90
P757,B,67,90
P757,B,93,90
P758,B,22,63
P758,B,23,63
P758,B,30,63
P758,B,35,66
P758,B,37,67
P758,B,40,68
P758,B,41,70
P758,B,49,72
P758,B,51,72
P758,B,83,73
P759,A,46,77
P759,A,51,75
P759,A,75,70
P759,A,77,69
P759,A,83,67
P759,A,84,65
P759,A,86,59
P759,A,88,58
P759,A,97,58
P759,A,99,57
P760,A,5,80
P760,A,33,77
P760,A,37,77
P760,A,52,76
P760,A,58,75
P760,A,79,73
P760,A,83,71
P760,A,85,70
P760,A,87,69
P760,A,97,65
P761,B,7,66
P761,B,9,67
P761,B,11,68
P761,B,27,72
P761,B,35,73
P761,B,40,76
P761,B,44,81
P761,B,49,81
P761,B,60,82
P761,B,84,83
P762,A,25,77
P762,A,42,75
P762,A,43,71
P762,A,48,71
P762,A,55,70
P762,A,70,68
P762,A,72,67
P762,A,84,64
P762,A,85,63
P762,A,88,61
P763,B,9,62
P763,B,16,63
P763,B,31,64
P763,B,39,73
P763,B,47,73
P763,B,52,74
P763,B,67,76
P763,B,71,76
P763,B,74,80
P763,B,86,84
P764,A,9,78
P764,A,27,76
P764,A,33,74
P764,A,34,72
P764,A,37,69
P764,A,48,68
P764,A,56,66
P764,A,90,66
P764,A,93,64
P764,A,96,63
P765,B,6,67
P765,B,11,69
P765,B,26,72
P765,B,29,72
P765,B,30,74
P765,B,41,75
P765,B,42,77
P765,B,52,80
P765,B,62,82
P765,B,74,86
P766,A,49,78
P766,A,55,77
P766,A,69,76
P766,A,75,65
P766,A,76,63
P766,A,85,62
P766,A,88,61
P766,A,93,60
P766,A,94,58
P766,A,99,58
P767,A,4,81
P767,A,33,75
P767,A,35,74
P767,A,52,72
P767,A,53,71
P767,A,59,68
P767,A,62,63
P767,A,81,62
P767,A,86,58
P767,A,100,58
P768,B,6,68
P768,B,11,74
P768,B,16,77
P768,B,38,78
P768,B,39,80
P768,B,41,83
P768,B,43,84
P768,B,50,86
P768,B,58,88
P768,B,72,90
P769,B,7,65
P769,B,14,66
P769,B,21,66
P769,B,22,68
P769,B,31,76
P769,B,41,77
P769,B,70,79
P769,B,71,82
P769,B,91,86
P769,B,93,89
P770,B,7,62
P770,B,22,64
P770,B,24,64
P770,B,36,64
P770,B,37,66
P770,B,38,66
P770,B,40,68
P770,B,54,71
P770,B,79,72
P770,B,87,74
P771,A,36,79
P771,A,53,78
P771,A,65,79
P771,A,70,77
P771,A,72,74
P771,A,82,74
P771,A,84,73
P771,A,86,71
P771,A,88,70
P771,A,96,69
P772,B,6,62
P772,B,11,65
P772,B,20,67
P772,B,21,67
P772,B,35,69
P772,B,41,73
P772,B,54,74
P772,B,62,77
P772,B,71,77
P772,B,87,79
P773,A,59,81
P773,A,60,79
P773,A,62,79
P773,A,68,76
P773,A,75,75
P773,A,82,73
P773,A,87,72
P773,A,89,71
P773,A,92,68
P773,A,97,65
P774,B,8,63
P774,B,13,65
P774,B,17,68
P774,B,22,68
P774,B,33,71
P774,B,43,71
P774,B,45,72
P774,B,57,73
P774,B,61,74
P774,B,83,78
P775,A,33,77
P775,A,41,76
P775,A,42,75
P775,A,55,74
P775,A,58,73
P775,A,70,73
P775,A,71,71
P775,A,91,69
P775,A,93,63
P775,A,95,61
P776,B,9,65
P776,B,21,64
P776,B,22,65
P776,B,25,66
P776,B,36,67
P776,B,39,79
P776,B,47,82
P776,B,48,85
P776,B,52,91
P776,B,64,91
P777,A,16,83
P777,A,55,82
P777,A,63,77
P777,A,65,74
P777,A,69,74
P777,A,79,73
P777,A,85,72
P777,A,89,71
P777,A,96,70
